image_index,label,recall@1,recall@5,recall@10,recall@20
5186,83,0.00971,0.04854,0.09709,0.19417
5187,83,0.0,0.0,0.01942,0.04854
5188,83,0.00971,0.04854,0.09709,0.19417
5189,83,0.00971,0.04854,0.09709,0.19417
5190,83,0.00971,0.04854,0.09709,0.19417
5191,83,0.00971,0.04854,0.09709,0.19417
5192,83,0.00971,0.04854,0.09709,0.19417
5193,83,0.00971,0.04854,0.09709,0.19417
5194,83,0.00971,0.04854,0.09709,0.19417
5195,83,0.00971,0.04854,0.09709,0.19417
5196,83,0.00971,0.04854,0.09709,0.18447
5197,83,0.00971,0.02913,0.04854,0.1165
5198,83,0.00971,0.04854,0.09709,0.19417
5199,83,0.00971,0.04854,0.09709,0.19417
5200,83,0.00971,0.04854,0.09709,0.19417
5201,83,0.00971,0.04854,0.09709,0.19417
5202,83,0.00971,0.04854,0.09709,0.19417
5203,83,0.00971,0.04854,0.09709,0.19417
5204,83,0.00971,0.04854,0.09709,0.19417
5205,83,0.00971,0.04854,0.09709,0.18447
5206,83,0.00971,0.04854,0.09709,0.19417
5207,83,0.00971,0.04854,0.09709,0.19417
5208,83,0.00971,0.04854,0.09709,0.19417
5209,83,0.00971,0.04854,0.09709,0.19417
5210,83,0.00971,0.04854,0.09709,0.19417
5211,83,0.00971,0.04854,0.09709,0.19417
5212,83,0.00971,0.04854,0.08738,0.18447
5213,83,0.00971,0.04854,0.09709,0.19417
5214,83,0.00971,0.04854,0.09709,0.19417
5215,83,0.00971,0.04854,0.09709,0.19417
5216,83,0.00971,0.04854,0.09709,0.19417
5217,83,0.00971,0.04854,0.09709,0.19417
5218,83,0.00971,0.04854,0.09709,0.19417
5219,83,0.00971,0.04854,0.09709,0.19417
5220,83,0.00971,0.04854,0.09709,0.19417
5221,83,0.00971,0.04854,0.09709,0.19417
5222,83,0.00971,0.04854,0.09709,0.18447
5223,83,0.00971,0.04854,0.09709,0.19417
5224,83,0.00971,0.04854,0.09709,0.19417
5225,83,0.00971,0.03883,0.08738,0.16505
5226,83,0.00971,0.04854,0.09709,0.19417
5227,83,0.00971,0.04854,0.09709,0.19417
5228,83,0.00971,0.04854,0.09709,0.19417
5229,83,0.00971,0.04854,0.09709,0.19417
5230,83,0.00971,0.04854,0.09709,0.19417
5231,83,0.00971,0.04854,0.09709,0.19417
5232,83,0.00971,0.04854,0.09709,0.19417
5233,83,0.00971,0.04854,0.09709,0.18447
5234,83,0.00971,0.04854,0.09709,0.19417
5235,83,0.00971,0.04854,0.09709,0.19417
5236,83,0.00971,0.04854,0.09709,0.19417
5237,83,0.00971,0.04854,0.09709,0.19417
5238,83,0.00971,0.04854,0.09709,0.18447
5239,83,0.00971,0.04854,0.09709,0.19417
5240,83,0.00971,0.04854,0.09709,0.18447
5241,83,0.00971,0.04854,0.09709,0.19417
5242,83,0.00971,0.04854,0.09709,0.19417
5243,83,0.00971,0.04854,0.09709,0.19417
5244,83,0.00971,0.04854,0.09709,0.19417
5245,83,0.00971,0.04854,0.09709,0.19417
5246,83,0.00971,0.04854,0.09709,0.19417
5247,83,0.00971,0.04854,0.09709,0.19417
5248,83,0.00971,0.04854,0.09709,0.19417
5249,83,0.00971,0.04854,0.09709,0.18447
5250,83,0.00971,0.04854,0.09709,0.19417
5251,83,0.00971,0.04854,0.09709,0.19417
5252,83,0.00971,0.04854,0.09709,0.19417
5253,83,0.00971,0.04854,0.09709,0.19417
5254,83,0.00971,0.04854,0.09709,0.19417
5255,83,0.00971,0.04854,0.09709,0.19417
5256,83,0.00971,0.04854,0.09709,0.17476
5257,83,0.00971,0.04854,0.09709,0.19417
5258,83,0.00971,0.04854,0.09709,0.19417
5259,83,0.00971,0.04854,0.09709,0.19417
5260,83,0.00971,0.04854,0.09709,0.19417
5261,84,0.01538,0.07692,0.15385,0.30769
5262,84,0.01538,0.07692,0.13846,0.24615
5263,84,0.01538,0.07692,0.15385,0.30769
5264,84,0.01538,0.07692,0.15385,0.30769
5265,84,0.01538,0.07692,0.15385,0.30769
5266,84,0.01538,0.07692,0.15385,0.29231
5267,84,0.01538,0.07692,0.15385,0.30769
5268,84,0.01538,0.07692,0.15385,0.30769
5269,84,0.01538,0.07692,0.15385,0.30769
5270,84,0.01538,0.07692,0.15385,0.30769
5271,84,0.01538,0.07692,0.15385,0.30769
5272,84,0.01538,0.07692,0.15385,0.30769
5273,84,0.01538,0.06154,0.10769,0.2
5274,84,0.01538,0.07692,0.15385,0.30769
5275,84,0.01538,0.07692,0.15385,0.30769
5276,84,0.01538,0.07692,0.15385,0.30769
5277,84,0.01538,0.07692,0.15385,0.30769
5278,84,0.01538,0.07692,0.15385,0.30769
5279,84,0.01538,0.07692,0.15385,0.29231
5280,84,0.01538,0.07692,0.13846,0.29231
5281,84,0.01538,0.07692,0.15385,0.30769
5282,84,0.01538,0.07692,0.15385,0.30769
5283,84,0.01538,0.07692,0.15385,0.30769
5284,84,0.01538,0.07692,0.15385,0.30769
5285,84,0.01538,0.07692,0.15385,0.26154
5286,84,0.01538,0.06154,0.06154,0.16923
5287,84,0.01538,0.07692,0.13846,0.29231
5288,84,0.01538,0.07692,0.15385,0.30769
5289,84,0.01538,0.07692,0.15385,0.30769
5290,84,0.01538,0.07692,0.15385,0.30769
5291,84,0.01538,0.07692,0.15385,0.30769
5292,84,0.01538,0.07692,0.15385,0.30769
5293,84,0.01538,0.07692,0.15385,0.30769
5294,84,0.01538,0.07692,0.15385,0.30769
5295,84,0.01538,0.07692,0.13846,0.29231
5296,84,0.01538,0.07692,0.15385,0.30769
5297,84,0.01538,0.07692,0.15385,0.30769
5298,84,0.01538,0.07692,0.15385,0.29231
5299,84,0.0,0.03077,0.04615,0.06154
5300,84,0.01538,0.07692,0.15385,0.30769
5301,84,0.01538,0.07692,0.15385,0.30769
5302,84,0.01538,0.07692,0.15385,0.29231
5303,84,0.01538,0.07692,0.15385,0.30769
5304,84,0.01538,0.07692,0.15385,0.30769
5305,84,0.01538,0.07692,0.15385,0.30769
5306,84,0.01538,0.07692,0.15385,0.30769
5307,84,0.01538,0.07692,0.15385,0.30769
5308,84,0.01538,0.07692,0.15385,0.30769
5309,84,0.01538,0.07692,0.15385,0.30769
5310,84,0.01538,0.07692,0.15385,0.30769
5311,84,0.01538,0.07692,0.15385,0.30769
5312,84,0.01538,0.07692,0.12308,0.18462
5313,84,0.01538,0.07692,0.15385,0.30769
5314,84,0.01538,0.07692,0.15385,0.30769
5315,84,0.01538,0.07692,0.15385,0.29231
5316,84,0.01538,0.07692,0.15385,0.30769
5317,84,0.01538,0.07692,0.15385,0.30769
5318,84,0.01538,0.07692,0.15385,0.30769
5319,84,0.01538,0.07692,0.15385,0.30769
5320,84,0.01538,0.07692,0.15385,0.30769
5321,84,0.01538,0.07692,0.15385,0.30769
5322,84,0.01538,0.07692,0.15385,0.30769
5323,84,0.01538,0.07692,0.15385,0.30769
5324,84,0.01538,0.07692,0.13846,0.2
5325,84,0.01538,0.07692,0.15385,0.29231
5326,84,0.01538,0.07692,0.15385,0.26154
5327,85,0.02128,0.10638,0.21277,0.42553
5328,85,0.02128,0.10638,0.21277,0.42553
5329,85,0.02128,0.10638,0.21277,0.42553
5330,85,0.02128,0.10638,0.21277,0.42553
5331,85,0.02128,0.10638,0.21277,0.42553
5332,85,0.02128,0.10638,0.21277,0.42553
5333,85,0.02128,0.10638,0.21277,0.42553
5334,85,0.02128,0.10638,0.21277,0.42553
5335,85,0.02128,0.10638,0.21277,0.42553
5336,85,0.02128,0.10638,0.21277,0.42553
5337,85,0.02128,0.10638,0.21277,0.42553
5338,85,0.02128,0.10638,0.21277,0.42553
5339,85,0.02128,0.10638,0.21277,0.42553
5340,85,0.02128,0.10638,0.21277,0.42553
5341,85,0.02128,0.10638,0.21277,0.42553
5342,85,0.02128,0.10638,0.21277,0.42553
5343,85,0.02128,0.10638,0.21277,0.42553
5344,85,0.02128,0.10638,0.21277,0.42553
5345,85,0.02128,0.10638,0.21277,0.42553
5346,85,0.02128,0.10638,0.21277,0.42553
5347,85,0.02128,0.10638,0.21277,0.42553
5348,85,0.02128,0.10638,0.21277,0.42553
5349,85,0.02128,0.10638,0.21277,0.42553
5350,85,0.02128,0.10638,0.21277,0.40426
5351,85,0.02128,0.10638,0.21277,0.42553
5352,85,0.02128,0.10638,0.21277,0.42553
5353,85,0.02128,0.10638,0.21277,0.42553
5354,85,0.02128,0.10638,0.21277,0.42553
5355,85,0.02128,0.10638,0.21277,0.42553
5356,85,0.02128,0.10638,0.21277,0.42553
5357,85,0.02128,0.10638,0.21277,0.42553
5358,85,0.02128,0.10638,0.21277,0.42553
5359,85,0.02128,0.10638,0.21277,0.42553
5360,85,0.02128,0.10638,0.21277,0.42553
5361,85,0.02128,0.10638,0.21277,0.42553
5362,85,0.02128,0.10638,0.21277,0.42553
5363,85,0.02128,0.10638,0.21277,0.42553
5364,85,0.02128,0.10638,0.21277,0.42553
5365,85,0.02128,0.10638,0.21277,0.42553
5366,85,0.02128,0.10638,0.21277,0.42553
5367,85,0.02128,0.10638,0.21277,0.42553
5368,85,0.02128,0.10638,0.21277,0.42553
5369,85,0.02128,0.10638,0.21277,0.42553
5370,85,0.02128,0.10638,0.21277,0.42553
5371,85,0.02128,0.10638,0.21277,0.42553
5372,85,0.02128,0.10638,0.21277,0.42553
5373,85,0.02128,0.10638,0.21277,0.42553
5374,85,0.02128,0.10638,0.21277,0.42553
5375,86,0.02128,0.10638,0.21277,0.38298
5376,86,0.02128,0.10638,0.21277,0.42553
5377,86,0.02128,0.10638,0.21277,0.42553
5378,86,0.02128,0.10638,0.21277,0.3617
5379,86,0.02128,0.10638,0.21277,0.42553
5380,86,0.02128,0.10638,0.21277,0.42553
5381,86,0.02128,0.10638,0.21277,0.42553
5382,86,0.02128,0.10638,0.21277,0.40426
5383,86,0.02128,0.10638,0.21277,0.42553
5384,86,0.02128,0.10638,0.21277,0.42553
5385,86,0.02128,0.10638,0.21277,0.40426
5386,86,0.02128,0.10638,0.21277,0.42553
5387,86,0.02128,0.10638,0.21277,0.42553
5388,86,0.02128,0.10638,0.21277,0.38298
5389,86,0.02128,0.10638,0.21277,0.42553
5390,86,0.02128,0.10638,0.21277,0.42553
5391,86,0.02128,0.10638,0.21277,0.42553
5392,86,0.02128,0.10638,0.21277,0.42553
5393,86,0.02128,0.10638,0.21277,0.42553
5394,86,0.02128,0.10638,0.21277,0.42553
5395,86,0.02128,0.10638,0.21277,0.40426
5396,86,0.02128,0.08511,0.17021,0.34043
5397,86,0.02128,0.10638,0.21277,0.42553
5398,86,0.02128,0.10638,0.21277,0.42553
5399,86,0.02128,0.06383,0.12766,0.2766
5400,86,0.02128,0.10638,0.21277,0.42553
5401,86,0.02128,0.10638,0.21277,0.3617
5402,86,0.02128,0.10638,0.21277,0.40426
5403,86,0.02128,0.10638,0.21277,0.40426
5404,86,0.02128,0.10638,0.21277,0.42553
5405,86,0.02128,0.10638,0.19149,0.38298
5406,86,0.02128,0.10638,0.21277,0.42553
5407,86,0.02128,0.10638,0.21277,0.42553
5408,86,0.02128,0.10638,0.21277,0.42553
5409,86,0.02128,0.10638,0.21277,0.38298
5410,86,0.02128,0.10638,0.21277,0.42553
5411,86,0.02128,0.10638,0.21277,0.42553
5412,86,0.02128,0.10638,0.17021,0.29787
5413,86,0.02128,0.10638,0.19149,0.3617
5414,86,0.02128,0.10638,0.21277,0.42553
5415,86,0.02128,0.10638,0.19149,0.31915
5416,86,0.02128,0.10638,0.21277,0.42553
5417,86,0.02128,0.10638,0.21277,0.42553
5418,86,0.02128,0.10638,0.17021,0.25532
5419,86,0.02128,0.10638,0.21277,0.38298
5420,86,0.02128,0.10638,0.21277,0.42553
5421,86,0.02128,0.10638,0.21277,0.40426
5422,86,0.02128,0.10638,0.21277,0.40426
5423,87,0.02,0.1,0.2,0.4
5424,87,0.02,0.1,0.2,0.4
5425,87,0.02,0.1,0.2,0.4
5426,87,0.02,0.1,0.2,0.4
5427,87,0.02,0.1,0.2,0.4
5428,87,0.02,0.1,0.2,0.4
5429,87,0.02,0.1,0.2,0.4
5430,87,0.02,0.1,0.2,0.4
5431,87,0.02,0.1,0.2,0.4
5432,87,0.02,0.1,0.2,0.4
5433,87,0.02,0.1,0.2,0.4
5434,87,0.02,0.1,0.2,0.4
5435,87,0.02,0.1,0.2,0.4
5436,87,0.02,0.1,0.2,0.4
5437,87,0.02,0.1,0.2,0.4
5438,87,0.02,0.1,0.2,0.4
5439,87,0.02,0.1,0.2,0.4
5440,87,0.02,0.1,0.2,0.4
5441,87,0.02,0.1,0.2,0.4
5442,87,0.02,0.1,0.2,0.4
5443,87,0.02,0.1,0.2,0.4
5444,87,0.02,0.1,0.2,0.4
5445,87,0.02,0.1,0.2,0.4
5446,87,0.02,0.1,0.2,0.4
5447,87,0.02,0.1,0.2,0.4
5448,87,0.02,0.1,0.2,0.4
5449,87,0.02,0.1,0.2,0.4
5450,87,0.02,0.1,0.2,0.4
5451,87,0.02,0.1,0.2,0.4
5452,87,0.02,0.1,0.2,0.4
5453,87,0.02,0.1,0.2,0.4
5454,87,0.02,0.1,0.2,0.4
5455,87,0.02,0.1,0.2,0.4
5456,87,0.02,0.1,0.2,0.4
5457,87,0.02,0.1,0.2,0.4
5458,87,0.02,0.1,0.2,0.4
5459,87,0.02,0.1,0.2,0.4
5460,87,0.02,0.1,0.2,0.4
5461,87,0.02,0.1,0.2,0.4
5462,87,0.02,0.1,0.2,0.4
5463,87,0.02,0.1,0.2,0.4
5464,87,0.02,0.1,0.2,0.4
5465,87,0.02,0.1,0.2,0.4
5466,87,0.02,0.1,0.2,0.4
5467,87,0.02,0.1,0.2,0.4
5468,87,0.02,0.1,0.2,0.4
5469,87,0.02,0.1,0.2,0.4
5470,87,0.02,0.1,0.2,0.4
5471,87,0.02,0.1,0.2,0.4
5472,87,0.02,0.1,0.2,0.4
5473,87,0.02,0.1,0.2,0.4
5474,88,0.0087,0.04348,0.08696,0.17391
5475,88,0.0087,0.04348,0.07826,0.16522
5476,88,0.0087,0.04348,0.08696,0.17391
5477,88,0.0087,0.04348,0.08696,0.16522
5478,88,0.0087,0.04348,0.08696,0.17391
5479,88,0.0087,0.04348,0.08696,0.17391
5480,88,0.0087,0.04348,0.08696,0.17391
5481,88,0.0087,0.04348,0.08696,0.17391
5482,88,0.0087,0.04348,0.08696,0.17391
5483,88,0.0087,0.04348,0.08696,0.17391
5484,88,0.0087,0.04348,0.07826,0.13913
5485,88,0.0087,0.04348,0.08696,0.16522
5486,88,0.0087,0.04348,0.08696,0.17391
5487,88,0.0087,0.04348,0.08696,0.17391
5488,88,0.0087,0.04348,0.07826,0.13913
5489,88,0.0087,0.04348,0.08696,0.17391
5490,88,0.0087,0.04348,0.08696,0.17391
5491,88,0.0087,0.04348,0.07826,0.15652
5492,88,0.0087,0.04348,0.08696,0.17391
5493,88,0.0087,0.04348,0.08696,0.17391
5494,88,0.0087,0.04348,0.08696,0.17391
5495,88,0.0087,0.04348,0.08696,0.16522
5496,88,0.0087,0.04348,0.08696,0.17391
5497,88,0.0087,0.04348,0.08696,0.17391
5498,88,0.0087,0.04348,0.08696,0.17391
5499,88,0.0087,0.04348,0.08696,0.17391
5500,88,0.0087,0.04348,0.08696,0.17391
5501,88,0.0087,0.04348,0.08696,0.17391
5502,88,0.0087,0.04348,0.08696,0.17391
5503,88,0.0087,0.04348,0.08696,0.17391
5504,88,0.0087,0.04348,0.08696,0.17391
5505,88,0.0087,0.04348,0.08696,0.17391
5506,88,0.0087,0.04348,0.08696,0.17391
5507,88,0.0087,0.04348,0.08696,0.17391
5508,88,0.0087,0.04348,0.08696,0.15652
5509,88,0.0087,0.04348,0.08696,0.17391
5510,88,0.0087,0.04348,0.08696,0.17391
5511,88,0.0087,0.04348,0.08696,0.17391
5512,88,0.0087,0.04348,0.08696,0.15652
5513,88,0.0087,0.04348,0.08696,0.16522
5514,88,0.0087,0.04348,0.08696,0.17391
5515,88,0.0087,0.04348,0.08696,0.17391
5516,88,0.0087,0.04348,0.08696,0.17391
5517,88,0.0087,0.04348,0.08696,0.17391
5518,88,0.0087,0.04348,0.08696,0.16522
5519,88,0.0087,0.04348,0.07826,0.15652
5520,88,0.0087,0.04348,0.08696,0.17391
5521,88,0.0087,0.03478,0.05217,0.12174
5522,88,0.0087,0.03478,0.06087,0.11304
5523,88,0.0087,0.04348,0.08696,0.16522
5524,88,0.0087,0.04348,0.08696,0.17391
5525,88,0.0087,0.04348,0.08696,0.17391
5526,88,0.0087,0.04348,0.08696,0.17391
5527,88,0.0087,0.04348,0.08696,0.17391
5528,88,0.0087,0.04348,0.08696,0.17391
5529,88,0.0087,0.04348,0.08696,0.16522
5530,88,0.0087,0.04348,0.08696,0.17391
5531,88,0.0087,0.04348,0.08696,0.17391
5532,88,0.0087,0.04348,0.08696,0.15652
5533,88,0.0087,0.04348,0.08696,0.16522
5534,88,0.0087,0.04348,0.08696,0.17391
5535,88,0.0087,0.04348,0.08696,0.16522
5536,88,0.0087,0.04348,0.08696,0.17391
5537,88,0.0087,0.04348,0.08696,0.17391
5538,88,0.0087,0.04348,0.08696,0.17391
5539,88,0.0087,0.04348,0.08696,0.17391
5540,88,0.0087,0.04348,0.08696,0.17391
5541,88,0.0087,0.04348,0.08696,0.15652
5542,88,0.0087,0.04348,0.07826,0.16522
5543,88,0.0087,0.04348,0.08696,0.17391
5544,88,0.0087,0.04348,0.08696,0.14783
5545,88,0.0087,0.04348,0.08696,0.17391
5546,88,0.0087,0.04348,0.08696,0.16522
5547,88,0.0087,0.04348,0.08696,0.16522
5548,88,0.0087,0.04348,0.07826,0.14783
5549,88,0.0087,0.04348,0.08696,0.17391
5550,88,0.0087,0.04348,0.08696,0.17391
5551,88,0.0087,0.04348,0.08696,0.17391
5552,88,0.0087,0.02609,0.02609,0.04348
5553,88,0.0087,0.04348,0.08696,0.17391
5554,88,0.0087,0.04348,0.08696,0.16522
5555,88,0.0087,0.04348,0.08696,0.16522
5556,88,0.0087,0.04348,0.08696,0.17391
5557,88,0.0087,0.04348,0.08696,0.17391
5558,88,0.0087,0.04348,0.08696,0.17391
5559,88,0.0087,0.04348,0.08696,0.17391
5560,88,0.0087,0.04348,0.07826,0.16522
5561,88,0.0087,0.04348,0.08696,0.17391
5562,88,0.0087,0.04348,0.08696,0.16522
5563,88,0.0087,0.04348,0.08696,0.17391
5564,88,0.0087,0.04348,0.08696,0.17391
5565,88,0.0087,0.04348,0.08696,0.17391
5566,88,0.0087,0.04348,0.08696,0.17391
5567,88,0.0087,0.04348,0.07826,0.13913
5568,88,0.0087,0.04348,0.08696,0.17391
5569,88,0.0087,0.04348,0.08696,0.15652
5570,88,0.0087,0.04348,0.08696,0.17391
5571,88,0.0087,0.04348,0.08696,0.17391
5572,88,0.0087,0.04348,0.08696,0.17391
5573,88,0.0087,0.04348,0.07826,0.14783
5574,88,0.0087,0.04348,0.08696,0.17391
5575,88,0.0087,0.04348,0.06957,0.12174
5576,88,0.0087,0.04348,0.08696,0.17391
5577,88,0.0087,0.04348,0.08696,0.15652
5578,88,0.0087,0.04348,0.08696,0.17391
5579,88,0.0087,0.04348,0.08696,0.16522
5580,88,0.0087,0.04348,0.08696,0.16522
5581,88,0.0087,0.04348,0.08696,0.17391
5582,88,0.0087,0.04348,0.08696,0.17391
5583,88,0.0087,0.04348,0.08696,0.17391
5584,88,0.0087,0.03478,0.05217,0.12174
5585,88,0.0087,0.04348,0.08696,0.17391
5586,88,0.0087,0.04348,0.08696,0.17391
5587,88,0.0087,0.04348,0.08696,0.17391
5588,88,0.0087,0.04348,0.08696,0.17391
5589,88,0.0087,0.04348,0.08696,0.17391
5590,89,0.00658,0.03289,0.06579,0.125
5591,89,0.00658,0.03289,0.06579,0.13158
5592,89,0.00658,0.03289,0.06579,0.13158
5593,89,0.00658,0.03289,0.06579,0.13158
5594,89,0.00658,0.03289,0.06579,0.13158
5595,89,0.00658,0.02632,0.05921,0.125
5596,89,0.00658,0.03289,0.06579,0.13158
5597,89,0.00658,0.03289,0.06579,0.13158
5598,89,0.00658,0.03289,0.06579,0.13158
5599,89,0.00658,0.03289,0.06579,0.13158
5600,89,0.00658,0.03289,0.06579,0.13158
5601,89,0.00658,0.03289,0.06579,0.13158
5602,89,0.00658,0.03289,0.06579,0.13158
5603,89,0.00658,0.03289,0.06579,0.11842
5604,89,0.00658,0.03289,0.06579,0.13158
5605,89,0.00658,0.03289,0.06579,0.13158
5606,89,0.00658,0.03289,0.06579,0.13158
5607,89,0.00658,0.03289,0.06579,0.13158
5608,89,0.00658,0.03289,0.06579,0.13158
5609,89,0.00658,0.03289,0.06579,0.13158
5610,89,0.00658,0.03289,0.06579,0.13158
5611,89,0.00658,0.03289,0.06579,0.125
5612,89,0.00658,0.03289,0.06579,0.13158
5613,89,0.00658,0.03289,0.06579,0.13158
5614,89,0.00658,0.03289,0.06579,0.13158
5615,89,0.00658,0.03289,0.06579,0.13158
5616,89,0.00658,0.03289,0.06579,0.13158
5617,89,0.00658,0.03289,0.06579,0.13158
5618,89,0.00658,0.03289,0.06579,0.13158
5619,89,0.00658,0.03289,0.05921,0.125
5620,89,0.00658,0.03289,0.06579,0.13158
5621,89,0.00658,0.03289,0.06579,0.13158
5622,89,0.00658,0.03289,0.06579,0.13158
5623,89,0.00658,0.03289,0.06579,0.13158
5624,89,0.00658,0.03289,0.06579,0.13158
5625,89,0.00658,0.03289,0.06579,0.11842
5626,89,0.00658,0.03289,0.06579,0.13158
5627,89,0.00658,0.03289,0.06579,0.13158
5628,89,0.00658,0.03289,0.06579,0.13158
5629,89,0.00658,0.03289,0.06579,0.13158
5630,89,0.00658,0.03289,0.06579,0.13158
5631,89,0.00658,0.03289,0.06579,0.125
5632,89,0.00658,0.03289,0.06579,0.13158
5633,89,0.00658,0.03289,0.06579,0.13158
5634,89,0.00658,0.03289,0.06579,0.13158
5635,89,0.00658,0.03289,0.06579,0.13158
5636,89,0.00658,0.03289,0.06579,0.13158
5637,89,0.00658,0.03289,0.06579,0.13158
5638,89,0.00658,0.03289,0.06579,0.13158
5639,89,0.00658,0.03289,0.06579,0.13158
5640,89,0.00658,0.03289,0.06579,0.13158
5641,89,0.00658,0.03289,0.06579,0.13158
5642,89,0.00658,0.03289,0.06579,0.13158
5643,89,0.00658,0.03289,0.06579,0.13158
5644,89,0.00658,0.03289,0.06579,0.13158
5645,89,0.00658,0.03289,0.06579,0.13158
5646,89,0.00658,0.03289,0.06579,0.13158
5647,89,0.00658,0.03289,0.06579,0.13158
5648,89,0.00658,0.03289,0.06579,0.13158
5649,89,0.00658,0.03289,0.06579,0.13158
5650,89,0.00658,0.03289,0.06579,0.13158
5651,89,0.00658,0.03289,0.06579,0.13158
5652,89,0.00658,0.03289,0.06579,0.13158
5653,89,0.00658,0.03289,0.06579,0.13158
5654,89,0.00658,0.03289,0.06579,0.13158
5655,89,0.00658,0.03289,0.06579,0.13158
5656,89,0.00658,0.03289,0.06579,0.13158
5657,89,0.00658,0.03289,0.06579,0.13158
5658,89,0.00658,0.03289,0.06579,0.13158
5659,89,0.00658,0.03289,0.06579,0.13158
5660,89,0.00658,0.03289,0.06579,0.13158
5661,89,0.00658,0.03289,0.06579,0.13158
5662,89,0.00658,0.03289,0.06579,0.13158
5663,89,0.00658,0.03289,0.06579,0.13158
5664,89,0.00658,0.03289,0.06579,0.13158
5665,89,0.00658,0.03289,0.06579,0.13158
5666,89,0.00658,0.03289,0.06579,0.13158
5667,89,0.00658,0.03289,0.06579,0.13158
5668,89,0.00658,0.03289,0.06579,0.13158
5669,89,0.00658,0.03289,0.06579,0.13158
5670,89,0.00658,0.03289,0.06579,0.13158
5671,89,0.00658,0.03289,0.06579,0.13158
5672,89,0.00658,0.03289,0.06579,0.13158
5673,89,0.00658,0.03289,0.06579,0.13158
5674,89,0.00658,0.03289,0.06579,0.13158
5675,89,0.00658,0.03289,0.06579,0.13158
5676,89,0.00658,0.03289,0.06579,0.13158
5677,89,0.00658,0.03289,0.06579,0.13158
5678,89,0.00658,0.03289,0.06579,0.13158
5679,89,0.00658,0.03289,0.06579,0.13158
5680,89,0.00658,0.03289,0.06579,0.13158
5681,89,0.00658,0.03289,0.06579,0.13158
5682,89,0.00658,0.03289,0.06579,0.13158
5683,89,0.00658,0.03289,0.06579,0.13158
5684,89,0.00658,0.03289,0.06579,0.13158
5685,89,0.00658,0.03289,0.06579,0.13158
5686,89,0.00658,0.03289,0.06579,0.13158
5687,89,0.00658,0.03289,0.06579,0.13158
5688,89,0.00658,0.03289,0.06579,0.13158
5689,89,0.00658,0.03289,0.06579,0.13158
5690,89,0.00658,0.03289,0.06579,0.13158
5691,89,0.00658,0.03289,0.06579,0.13158
5692,89,0.00658,0.03289,0.06579,0.13158
5693,89,0.00658,0.03289,0.06579,0.13158
5694,89,0.00658,0.03289,0.06579,0.13158
5695,89,0.00658,0.03289,0.06579,0.13158
5696,89,0.00658,0.03289,0.06579,0.13158
5697,89,0.00658,0.03289,0.06579,0.13158
5698,89,0.00658,0.03289,0.06579,0.13158
5699,89,0.00658,0.03289,0.06579,0.13158
5700,89,0.00658,0.03289,0.06579,0.13158
5701,89,0.00658,0.03289,0.06579,0.11842
5702,89,0.00658,0.03289,0.06579,0.13158
5703,89,0.00658,0.03289,0.06579,0.13158
5704,89,0.00658,0.03289,0.06579,0.13158
5705,89,0.00658,0.03289,0.06579,0.13158
5706,89,0.00658,0.03289,0.06579,0.13158
5707,89,0.00658,0.03289,0.06579,0.13158
5708,89,0.00658,0.03289,0.06579,0.13158
5709,89,0.00658,0.03289,0.06579,0.13158
5710,89,0.00658,0.03289,0.06579,0.13158
5711,89,0.00658,0.03289,0.06579,0.13158
5712,89,0.00658,0.03289,0.06579,0.13158
5713,89,0.00658,0.03289,0.06579,0.13158
5714,89,0.00658,0.03289,0.06579,0.13158
5715,89,0.00658,0.03289,0.06579,0.13158
5716,89,0.00658,0.03289,0.06579,0.13158
5717,89,0.00658,0.03289,0.06579,0.13158
5718,89,0.00658,0.03289,0.06579,0.13158
5719,89,0.00658,0.03289,0.06579,0.13158
5720,89,0.00658,0.03289,0.06579,0.125
5721,89,0.00658,0.03289,0.06579,0.13158
5722,89,0.00658,0.03289,0.06579,0.13158
5723,89,0.00658,0.03289,0.06579,0.13158
5724,89,0.00658,0.03289,0.06579,0.13158
5725,89,0.00658,0.03289,0.06579,0.13158
5726,89,0.00658,0.03289,0.06579,0.13158
5727,89,0.00658,0.03289,0.06579,0.13158
5728,89,0.00658,0.03289,0.05921,0.11184
5729,89,0.00658,0.03289,0.06579,0.13158
5730,89,0.00658,0.03289,0.06579,0.13158
5731,89,0.00658,0.03289,0.06579,0.13158
5732,89,0.00658,0.02632,0.04605,0.07237
5733,89,0.00658,0.03289,0.06579,0.13158
5734,89,0.00658,0.03289,0.06579,0.13158
5735,89,0.00658,0.03289,0.06579,0.13158
5736,89,0.00658,0.03289,0.06579,0.13158
5737,89,0.00658,0.03289,0.06579,0.13158
5738,89,0.00658,0.03289,0.06579,0.13158
5739,89,0.00658,0.03289,0.06579,0.125
5740,89,0.00658,0.03289,0.06579,0.13158
5741,89,0.00658,0.03289,0.06579,0.13158
5742,89,0.00658,0.03289,0.05921,0.125
5743,90,0.01538,0.07692,0.15385,0.30769
5744,90,0.01538,0.07692,0.15385,0.30769
5745,90,0.01538,0.07692,0.15385,0.27692
5746,90,0.01538,0.07692,0.13846,0.24615
5747,90,0.01538,0.07692,0.15385,0.30769
5748,90,0.01538,0.07692,0.15385,0.30769
5749,90,0.01538,0.07692,0.15385,0.30769
5750,90,0.01538,0.07692,0.15385,0.30769
5751,90,0.01538,0.07692,0.12308,0.18462
5752,90,0.01538,0.06154,0.13846,0.26154
